GeoFIPS,GeoName,Region,LineCode,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
41000,Oregon,8,91, Personal dividend income ,Thousands of dollars,88436,93091,88052,97718,108937,117190,129152,140602,150763,168328,161859,173942,179240,189499,207943,245736,287314,297860,359999,422547,500265,586270,655675,713461,698397,784612,858441,914092,1041017,1077670,1369271,1774203,1933423,2097545,2230265,2544786,3032149,3408439,4078531,4345515,4322572,3905734,4227641,3912175,4243618,4848534,6683398,6570864,8304777,9161027,9557705,6485657,6118251,7596114,9012968,8739685,10364982,11641956,12415755,14263425,15510192,16133858,17463790,22371972,23929695,25096762
41000,Oregon,8,92, Personal interest income ,Thousands of dollars,324276,362594,396530,421390,453619,480139,514693,540951,578845,636009,720589,876372,1047381,1169466,1288923,1475953,1751200,2071783,2269240,2649683,3084170,3598546,4399231,5403162,6019574,6483786,7105320,7438644,7696262,7663338,8070185,9059664,9426486,9468754,9326022,9510745,9792006,10760996,10945922,11336410,12035094,11307673,12199748,12275091,11125030,11143431,10308342,11418740,13204605,14184829,14814172,14036566,13157219,13080339,13632552,12961391,13648494,14652316,15296735,16211183,17004253,17309834,16688937,16833233,18621873,21698854
41000,Oregon,8,93,  Imputed interest receipts 1/,Thousands of dollars,145640,162156,178334,193133,208038,220563,240727,253801,272216,300235,331579,402591,504859,578315,647788,721535,848902,1083740,1150600,1300233,1495995,1570295,1815709,2014215,2430891,3031617,3107409,3527787,3737226,3929822,4106913,4367392,4597739,4852550,5118012,5407220,5534918,6071724,6161700,6508082,6384077,5923363,6143982,6106531,6038561,6209999,6284613,6596388,7116598,7524532,8147987,8379642,8215646,8287843,8368425,8158574,8599744,9127246,9245359,9559402,9979989,10179113,9714839,9707177,9902729,10925851
41000,Oregon,8,94,  Monetary interest receipts ,Thousands of dollars,178636,200438,218196,228257,245581,259576,273966,287150,306629,335774,389010,473781,542522,591151,641135,754418,902298,988043,1118640,1349450,1588175,2028251,2583522,3388947,3588683,3452169,3997911,3910857,3959036,3733516,3963272,4692272,4828747,4616204,4208010,4103525,4257088,4689272,4784222,4828328,5651017,5384310,6055766,6168560,5086469,4933432,4023729,4822352,6088007,6660297,6666185,5656924,4941573,4792496,5264127,4802817,5048750,5525070,6051376,6651781,7024264,7130721,6974098,7126056,8719144,10773003
41000,Oregon,8,95, Rental income of persons 2/,Thousands of dollars,152254,159949,165071,171096,176123,180252,183747,190842,199119,205369,202079,232404,252086,275030,292199,293047,307166,289990,271775,217300,246968,245137,277872,328988,317778,341745,331195,362239,315711,312856,374103,379546,463542,634551,865178,1250424,1604012,1810468,2133927,2036071,2150571,2278830,2376827,2604372,2764327,3023271,3261194,3010738,2655732,2683150,3971322,4821014,5690002,6632088,6972041,7320888,7521514,8001429,8431407,8961014,9507478,9638301,10050476,10351700,11165689,12510173
41000,Oregon,8,96,  Imputed rent ,Thousands of dollars,97707,106345,114258,120934,128717,133253,134704,138198,143798,148983,145804,173395,186808,201343,203146,193051,196112,182978,159661,100088,109191,91089,88391,92539,46226,39876,16303,-7282,-44943,-36268,28208,48277,94452,178559,326749,585793,808774,911523,1119703,1040343,1217001,1368420,1465224,1687808,1941160,2184465,2393568,2110084,1715181,1692434,2723399,3512866,4252469,4889384,5110645,5515109,5662934,6061409,6359736,7036868,7408720,7574087,8007303,8063076,8611368,9781653
41000,Oregon,8,97,  Monetary rent ,Thousands of dollars,54547,53604,50813,50162,47406,46999,49043,52644,55321,56386,56275,59009,65278,73687,89053,99996,111054,107012,112114,117212,137777,154048,189481,236449,271552,301869,314892,369521,360654,349124,345895,331269,369090,455992,538429,664631,795238,898945,1014224,995728,933570,910410,911603,916564,823167,838806,867626,900654,940551,990716,1247923,1308148,1437533,1742704,1861396,1805779,1858580,1940020,2071671,1924146,2098758,2064214,2043173,2288624,2554321,2728520
42000,Pennsylvania,2,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,2864292,3059929,3242832,3377681,3649814,3944457,4255182,4609135,4879408,5244331,5713052,6161947,6743251,7209208,7729858,8578128,9695394,10559964,11344850,12605788,13905790,15599381,19157485,23514730,27478300,28875131,32004775,34460945,35994750,36009391,39578258,44985521,47396150,48004494,47854676,49178301,51014818,54754780,57745886,61153075,64988540,63683999,68912441,69162395,66535301,67572782,69011254,69682235,77930415,86583189,92004580,83417189,82769806,90247169,98591953,93472374,99844015,104021807,106882833,112391912,122109124,125814935,130148673,136699636,151824749,167613070
42000,Pennsylvania,2,91, Personal dividend income ,Thousands of dollars,962076,1007905,1012681,1028548,1114279,1221699,1322937,1450108,1457048,1536566,1693421,1688418,1645251,1647019,1720180,1847365,1987076,1931308,2251494,2546656,2779885,3067771,3413735,3698075,4245399,4253928,4486915,4998355,5485264,5293259,6380083,7988688,8593677,9137139,9276279,10024866,11349165,12130277,13759646,14855628,14871590,13732275,15384123,14708884,15914457,16841255,21611559,19928157,24398399,28451832,29488458,20473931,19903412,25280214,30569669,27422013,31466084,32669997,33959790,37370122,40233383,45826751,47768320,55810124,61046833,63961440
42000,Pennsylvania,2,92, Personal interest income ,Thousands of dollars,1102327,1205282,1336910,1441758,1595717,1746445,1960840,2178978,2429782,2690789,3035567,3557454,4148972,4573213,4989464,5722650,6747145,7723990,8290253,9469710,10549977,11987817,15133436,19104374,22572635,23887126,26800598,28724779,30059986,30308025,32500723,36336417,37822272,37585578,36354038,35765471,35405235,37961423,38669987,40352096,43404958,42743802,46202707,46544938,42628136,42101645,38450005,42007126,47619832,52391164,52840204,50433811,46493529,46009371,48066222,44020370,45572078,48365502,49681518,50783844,56751063,54773915,55525648,52199020,58410274,67390200
42000,Pennsylvania,2,93,  Imputed interest receipts 1/,Thousands of dollars,549402,610753,665531,716929,772698,823556,905262,977595,1072038,1195036,1334165,1581241,1926771,2183668,2426251,2703111,3131507,3925947,4105172,4538702,5050257,5228406,6143830,7024102,8625381,10545712,11188969,12595029,13586702,14631830,15372075,16439958,17398117,18072358,18745236,19397178,19390847,20705773,20789383,22104870,22047034,22051997,23009048,23185199,23181265,23749865,23810936,24575787,25726836,27258022,29482537,29721791,28807403,28742999,28263381,27118603,27983239,29004650,28488337,28925413,30176177,30327495,28677069,28217874,29454235,31785717
42000,Pennsylvania,2,94,  Monetary interest receipts ,Thousands of dollars,552925,594529,671379,724829,823019,922889,1055578,1201383,1357744,1495753,1701402,1976213,2222201,2389545,2563213,3019539,3615638,3798043,4185081,4931008,5499720,6759411,8989606,12080272,13947254,13341414,15611629,16129750,16473284,15676195,17128648,19896459,20424155,19513220,17608802,16368293,16014388,17255650,17880604,18247226,21357924,20691805,23193659,23359739,19446871,18351780,14639069,17431339,21892996,25133142,23357667,20712020,17686126,17266372,19802841,16901767,17588839,19360852,21193181,21858431,26574886,24446420,26848579,23981146,28956039,35604483
42000,Pennsylvania,2,95, Rental income of persons 2/,Thousands of dollars,799889,846742,893241,907375,939818,976313,971405,980049,992578,1016976,984064,916075,949028,988976,1020214,1008113,961173,904666,803103,589422,575928,543793,610314,712281,660266,734077,717262,737811,449500,408107,697452,660416,980201,1281777,2224359,3387964,4260418,4663080,5316253,5945351,6711992,7207922,7325611,7908573,7992708,8629882,8949690,7746952,5912184,5740193,9675918,12509447,16372865,18957584,19956062,22029991,22805853,22986308,23241525,24237946,25124678,25214269,26854705,28690492,32367642,36261430
42000,Pennsylvania,2,96,  Imputed rent ,Thousands of dollars,606211,660476,711210,735150,767991,779041,773001,778976,797121,815227,785607,718509,729991,771630,752048,708219,718864,668402,565498,315068,311178,240993,237346,238394,70967,31266,-85679,-227807,-477895,-501359,-218196,-220387,-86680,149549,751694,1709338,2374719,2631174,3195864,3744915,4443533,5015659,5187507,5661474,5972244,6533624,6888401,5582847,3838537,3607999,7020618,9537046,12671247,14777738,15528934,17228903,17293426,18249355,18554848,19632865,20111717,20094906,22137634,22567804,24347742,28001257
42000,Pennsylvania,2,97,  Monetary rent ,Thousands of dollars,193678,186266,182031,172225,171827,197272,198404,201073,195457,201749,198457,197566,219037,217346,268166,299894,242309,236264,237605,274354,264750,302800,372968,473887,589299,702811,802941,965618,927395,909466,915648,880803,1066881,1132228,1472665,1678626,1885699,2031906,2120389,2200436,2268459,2192263,2138104,2247099,2020464,2096258,2061289,2164105,2073647,2132194,2655300,2972401,3701618,4179846,4427128,4801088,5512427,4736953,4686677,4605081,5012961,5119363,4717071,6122688,8019900,8260173
44000,Rhode Island,1,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,274193,285507,285186,306988,348013,387608,410325,445829,468630,505552,542537,606108,678145,717456,766275,837919,913299,980381,1048549,1167395,1278012,1427376,1755046,2157849,2429109,2620526,2942705,3089080,3265674,3361379,3821977,4486276,4553423,4392684,4403319,4517332,4607657,4940603,5179123,5477867,5812787,5641734,6132946,6300112,6290671,6644356,6716241,6662704,7171418,7798746,8173382,7493015,7567594,8039117,8496822,8179137,8594661,8986746,9227589,9833663,10314675,10967274,10986222,11201631,12119452,13476122
44000,Rhode Island,1,91, Personal dividend income ,Thousands of dollars,72633,76933,73827,77378,83641,93568,96663,108227,107096,115702,129071,131755,130781,133300,141727,154300,167754,159608,187230,212457,230915,254170,277354,296117,329317,360253,382188,412305,461737,460882,588344,710804,735970,769408,830072,889090,995643,1081573,1290049,1397673,1414103,1346257,1547288,1614725,1887918,2181647,2517025,2278185,2522323,2854552,2899204,2169565,2228183,2526393,2716944,2398648,2694181,2873105,3040657,3388721,3599535,4048405,4166779,4420725,4816548,5043234
44000,Rhode Island,1,92, Personal interest income ,Thousands of dollars,150431,154023,152449,168528,199598,224247,241758,262610,282971,307640,330989,391208,469499,502898,543806,599202,659342,747734,795405,905738,1002592,1128310,1422250,1791002,2034819,2205023,2506331,2619846,2769461,2868562,3164937,3712108,3734220,3507044,3343189,3264687,3162057,3395939,3386944,3530053,3769402,3627754,3903368,3965479,3692160,3688271,3410261,3717504,4154864,4466241,4479650,4229636,3986652,3935079,4133402,3978275,4057651,4238814,4305679,4491298,4667717,4856861,4464686,4297058,4691952,5395304
44000,Rhode Island,1,93,  Imputed interest receipts 1/,Thousands of dollars,83434,90879,89908,94609,107165,115490,124581,134122,143859,154618,171190,196594,252345,271635,297499,314600,323857,398288,416484,464095,516501,536351,621944,705839,875095,1083764,1129425,1287718,1386713,1484335,1594135,1753206,1843839,1864353,1906525,1944565,1900850,2030553,2002170,2118914,2086084,2008243,2110182,2132243,2179967,2296201,2300413,2334541,2398498,2464317,2584798,2624947,2596205,2635634,2645320,2550960,2626887,2709240,2672619,2695890,2774249,2814373,2636739,2620764,2647621,2872416
44000,Rhode Island,1,94,  Monetary interest receipts ,Thousands of dollars,66997,63144,62541,73919,92433,108757,117177,128488,139112,153022,159799,194614,217154,231263,246307,284602,335485,349446,378921,441643,486091,591959,800306,1085163,1159724,1121259,1376906,1332128,1382748,1384227,1570802,1958902,1890381,1642691,1436664,1320122,1261207,1365386,1384774,1411139,1683318,1619511,1793186,1833236,1512193,1392070,1109848,1382963,1756366,2001924,1894852,1604689,1390447,1299445,1488082,1427315,1430764,1529574,1633060,1795408,1893468,2042488,1827947,1676294,2044331,2522888
44000,Rhode Island,1,95, Rental income of persons 2/,Thousands of dollars,51129,54551,58910,61082,64774,69793,71904,74992,78563,82210,82477,83145,77865,81258,80742,84417,86203,73039,65914,49200,44505,44896,55442,70730,64973,55250,54186,56929,34476,31935,68696,63364,83233,116232,230058,363555,449957,463091,502130,550141,629282,667723,682290,719908,710593,774438,788955,667015,494231,477953,794528,1093814,1352759,1577645,1646476,1802214,1842829,1874827,1881253,1953644,2047423,2062008,2354757,2483848,2610952,3037584
44000,Rhode Island,1,96,  Imputed rent ,Thousands of dollars,38932,42344,45513,48612,52246,54337,55119,56620,58968,60919,59863,57061,53310,56375,54308,50952,51550,47784,40333,20545,18834,12955,13135,13218,445,-4286,-16309,-34034,-66977,-74726,-44643,-51205,-40588,-14713,60921,171006,238372,260453,312257,317487,381181,435374,449991,490588,511651,557343,578481,451101,284633,274950,558700,816520,1036300,1239450,1283270,1444269,1465486,1490436,1485203,1600318,1708832,1697073,1972833,2073811,2166671,2545486
44000,Rhode Island,1,97,  Monetary rent ,Thousands of dollars,12197,12207,13397,12470,12528,15456,16785,18372,19595,21291,22614,26084,24555,24883,26434,33465,34653,25255,25581,28655,25671,31941,42307,57512,64528,59536,70495,90963,101453,106661,113339,114569,123821,130945,169137,192549,211585,202638,189873,232654,248101,232349,232299,229320,198942,217095,210474,215914,209598,203003,235828,277294,316459,338195,363206,357945,377343,384391,396050,353326,338591,364935,381924,410037,444281,492098
45000,South Carolina,5,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,347157,377817,410105,443212,483636,521743,553858,616008,660375,715249,770988,908912,1090331,1209059,1353121,1546986,1785802,1999904,2189287,2444246,2801350,3170532,3837380,4660727,5351933,5925666,6694043,7283376,7850551,8134706,8978953,10161245,10879469,11269873,11565554,12117661,12960004,13924041,15001397,16146262,17487016,17189342,18632755,18894831,18845074,18923390,20016856,21471625,24362226,27106861,28617750,26176330,25815621,28519617,30272215,29738275,32581472,34905918,36934387,39517507,41265254,45340690,46538631,52507848,57068976,63590734
45000,South Carolina,5,91, Personal dividend income ,Thousands of dollars,49717,56719,60775,65951,68927,74746,81413,100917,102348,117216,123213,135309,144072,156427,175679,204310,235730,236275,287302,339278,398120,463108,527309,585908,600995,724776,764804,875545,962819,985137,1204275,1497823,1648624,1802142,1916458,2125079,2529537,2770636,3357743,3832646,4170726,3922760,4283984,4035146,4518475,4424455,5951300,6472236,8020137,9123332,8792168,5899714,5285545,6887362,8208822,7878386,9797122,10809817,11754556,13153508,14075423,16477486,17353188,23354410,24725872,25925702
45000,South Carolina,5,92, Personal interest income ,Thousands of dollars,185680,204066,227441,242934,266218,289139,313763,352530,392850,424323,485635,589726,752695,846635,960915,1121724,1349544,1564580,1723756,1966765,2256656,2567197,3151076,3875396,4559975,5012119,5732890,6190459,6693568,6950847,7503617,8378505,8855273,8933119,8906020,8969331,9189808,9807126,10099039,10609454,11417447,11245965,12262475,12465099,11691496,11579578,10896315,12171501,13969942,15497926,15955028,15499071,14523423,14541774,14873119,14157516,14844888,15782181,16394816,17356376,17848286,18939964,18166721,17865477,19573100,22637901
45000,South Carolina,5,93,  Imputed interest receipts 1/,Thousands of dollars,124026,143568,154714,167787,181099,196602,209517,231242,261860,285045,314533,378483,501383,563867,646219,733343,868831,1035779,1132382,1260966,1460794,1582092,1831984,2088047,2426710,2859425,3138124,3482679,3859533,4198594,4470043,4844085,5142915,5416676,5639503,5864110,5982192,6392895,6503359,6959220,7068956,7080845,7408103,7414168,7615830,7913741,7995211,8361567,8970331,9590851,10267135,10611316,10310319,10390696,10564436,10390505,10768210,11284252,11404295,11626435,11884354,12078266,11671868,11778695,12032923,13280244
45000,South Carolina,5,94,  Monetary interest receipts ,Thousands of dollars,61654,60498,72727,75147,85119,92537,104246,121288,130990,139278,171102,211243,251312,282768,314696,388381,480713,528801,591374,705799,795862,985105,1319092,1787349,2133265,2152694,2594766,2707780,2834035,2752253,3033574,3534420,3712358,3516443,3266517,3105221,3207616,3414231,3595680,3650234,4348491,4165120,4854372,5050931,4075666,3665837,2901104,3809934,4999611,5907075,5687893,4887755,4213104,4151078,4308683,3767011,4076678,4497929,4990521,5729941,5963932,6861698,6494853,6086782,7540177,9357657
45000,South Carolina,5,95, Rental income of persons 2/,Thousands of dollars,111760,117032,121889,134327,148491,157858,158682,162561,165177,173710,162140,183877,193564,205997,216527,220952,200528,199049,178229,138203,146574,140227,158995,199423,190963,188771,196349,217372,194164,198722,271061,284917,375572,534612,743076,1023251,1240659,1346279,1544615,1704162,1898843,2020617,2086296,2394586,2635103,2919357,3169241,2827888,2372147,2485603,3870554,4777545,6006653,7090481,7190274,7702373,7939462,8313920,8785015,9007623,9341545,9923240,11018722,11287961,12770004,15027131
45000,South Carolina,5,96,  Imputed rent ,Thousands of dollars,63765,70444,76699,85913,95707,103103,107880,114094,121894,129801,129281,150094,154958,164235,163996,154442,157519,146076,125332,78498,86462,75811,71015,82074,44411,43484,24716,9250,-21913,-14246,58608,84735,147128,254262,413352,638631,811109,868858,1033834,1110081,1301500,1469161,1566277,1836755,2136770,2412257,2629684,2301050,1849506,1919186,3145246,3999640,5039468,5972571,6027465,6547185,6796544,7173966,7562615,7926753,8149772,8659850,9759066,9949300,11294025,13445332
45000,South Carolina,5,97,  Monetary rent ,Thousands of dollars,47995,46588,45190,48414,52784,54755,50802,48467,43283,43909,32859,33783,38606,41762,52531,66510,43009,52973,52897,59705,60112,64416,87980,117349,146552,145287,171633,208122,216077,212968,212453,200182,228444,280350,329724,384620,429550,477421,510781,594081,597343,551456,520019,557831,498333,507100,539557,526838,522641,566417,725308,777905,967185,1117910,1162809,1155188,1142918,1139954,1222400,1080870,1191773,1263390,1259656,1338661,1475979,1581799
46000,South Dakota,4,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,168767,171832,197598,203356,217992,229232,237735,258906,267426,277642,281124,320920,363216,396415,438936,505007,601647,683593,741927,845683,953340,1081653,1343585,1670754,1900178,1936042,2097240,2154842,2227740,2191999,2314770,2551504,2692437,2776650,2833530,2957800,3092120,3420742,3659006,3883758,4200028,4361901,4703782,4978784,4824362,5072300,5312228,5653439,6271426,7105852,7684010,6999884,7179998,7626429,8417674,7967859,8676393,9276141,9610184,10134696,10323962,11122758,11368079,13789191,14775875,16193956
46000,South Dakota,4,91, Personal dividend income ,Thousands of dollars,10239,14064,15666,19567,19922,21961,24710,31067,31652,33314,34456,32986,34071,36001,39267,49087,59938,65683,76075,85980,98074,111778,123669,134017,140301,146542,146246,169055,214119,224392,300737,365037,402929,454015,477550,553634,662184,732828,886705,977205,1115308,1188534,1323650,1430316,1439807,1654552,2013816,2163281,2541269,3048507,3233828,2457333,2267158,2439874,2875335,2617953,3108445,3496553,3462133,3563450,3563507,4003587,4401339,6853520,7010819,7361585
46000,South Dakota,4,92, Personal interest income ,Thousands of dollars,81487,91921,102018,107501,113278,125787,142390,155474,166794,181289,185630,221097,262633,292976,322246,377305,449649,524367,584105,685660,773725,889631,1121922,1406407,1613917,1688086,1844686,1875149,1934234,1887078,1921956,2092897,2178812,2183389,2152009,2149681,2155662,2346138,2393778,2503026,2701864,2759826,2945496,3067469,2868688,2878914,2690761,2899650,3203677,3540450,3704172,3696327,3761216,3894241,4014403,3656142,3857159,4108101,4476639,4825476,4965623,5225344,4976511,4875645,5383443,6148278
46000,South Dakota,4,93,  Imputed interest receipts 1/,Thousands of dollars,38366,42390,45326,49364,53227,58684,64095,67621,72068,76263,81414,94429,117217,134749,150898,169601,196473,236763,260481,295542,339447,355170,421826,476003,559722,667962,707171,782427,834612,890102,914466,957429,1005432,1063502,1118376,1173749,1186218,1289895,1294451,1393431,1422101,1472349,1567458,1604246,1609400,1697381,1736600,1833133,1934018,2049846,2204959,2292486,2358017,2455222,2514347,2429834,2601047,2765262,2963354,3135993,3312190,3425278,3240372,3170796,3343399,3648182
46000,South Dakota,4,94,  Monetary interest receipts ,Thousands of dollars,43121,49531,56692,58137,60051,67103,78295,87853,94726,105026,104216,126668,145416,158227,171348,207704,253176,287604,323624,390118,434278,534461,700096,930404,1054195,1020124,1137515,1092722,1099622,996976,1007490,1135468,1173380,1119887,1033633,975932,969444,1056243,1099327,1109595,1279763,1287477,1378038,1463223,1259288,1181533,954161,1066517,1269659,1490604,1499213,1403841,1403199,1439019,1500056,1226308,1256112,1342839,1513285,1689483,1653433,1800066,1736139,1704849,2040044,2500096
46000,South Dakota,4,95, Rental income of persons 2/,Thousands of dollars,77041,65847,79914,76288,84792,81484,70635,72365,68980,63039,61038,66837,66512,67438,77423,78615,92060,93543,81747,74043,81541,80244,97994,130330,145960,101414,106308,110638,79387,80529,92077,93570,110696,139246,203971,254485,274274,341776,378523,403527,382856,413541,434636,480999,515867,538834,607651,590508,526480,516895,746010,846224,1151624,1292314,1527936,1693764,1710789,1671487,1671412,1745770,1794832,1893827,1990229,2060026,2381613,2684093
46000,South Dakota,4,96,  Imputed rent ,Thousands of dollars,20675,22573,24253,24952,25872,26291,26129,26437,27157,27384,26894,41208,42368,44635,45331,42819,43905,42625,37564,28917,32185,29208,28283,28963,19498,16836,11463,5614,-1929,232,12672,18812,29581,43448,62995,93409,117277,124739,146622,186680,213206,235985,257134,287778,326746,366664,417468,379713,323303,298347,478007,555687,774401,842974,1001290,1126130,1058923,1123277,1116914,1233561,1288981,1316753,1408383,1376427,1579722,1840080
46000,South Dakota,4,97,  Monetary rent ,Thousands of dollars,56366,43274,55661,51336,58920,55193,44506,45928,41823,35655,34144,25629,24144,22803,32092,35796,48155,50918,44183,45126,49356,51036,69711,101367,126462,84578,94845,105024,81316,80297,79405,74758,81115,95798,140976,161076,156997,217037,231901,216847,169650,177556,177502,193221,189121,172170,190183,210795,203177,218548,268003,290537,377223,449340,526646,567634,651866,548210,554498,512209,505851,577074,581846,683599,801891,844013
47000,Tennessee,5,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,577962,615850,666045,715630,783977,836325,898550,964510,1022977,1093133,1255112,1409952,1617594,1801201,2002469,2292917,2679997,3004828,3255803,3644439,4178552,4760856,5791992,7054935,8126901,8630496,9790021,10401996,10982431,11249699,12545378,13900209,14765510,14920716,15171785,15813788,16854491,18429627,19521697,20467669,21846825,21968185,23350521,23696917,22684736,23586279,24050194,25103714,27575924,30218000,32904682,30538632,31172108,33680670,36317851,34875298,36741100,38608058,40198699,43171517,46750800,51112834,51421578,56182157,62905802,70456465
47000,Tennessee,5,91, Personal dividend income ,Thousands of dollars,100036,103642,111207,125235,139411,145782,159241,174359,182102,188510,227744,235360,247650,266680,297187,337165,381360,388293,450876,514398,588681,671428,736934,798637,854220,952160,1017586,1084547,1216565,1236589,1562899,1817696,1946552,2085577,2213768,2401586,2778770,3057181,3452193,3681262,3614351,3549984,3772166,3483183,3809683,4380130,5777819,5363842,6714035,7753509,8040348,5366809,5472781,6861064,8478260,7765564,9021817,9481188,9934815,11418247,12894694,15118730,15698748,19922851,22434778,23513102
47000,Tennessee,5,92, Personal interest income ,Thousands of dollars,286501,314367,348749,371588,410534,442445,491507,537755,584575,641446,772018,888521,1073190,1219776,1373992,1624428,1962369,2283607,2500422,2890252,3339944,3838069,4774206,5921270,6962607,7365531,8462992,8970130,9510138,9768220,10637759,11734166,12361937,12227361,12059333,12079948,12441292,13435318,13845490,14431934,15689059,15658466,16712778,17053454,15508357,15531019,14330255,16187409,17932322,19557291,20293382,19410985,18624199,18434931,18936324,17676962,18143515,19184692,19842852,20933252,22685478,23890164,22777398,22620351,25290141,29567456
47000,Tennessee,5,93,  Imputed interest receipts 1/,Thousands of dollars,154980,174506,189316,206989,228454,246298,273099,295235,321992,354900,394582,459031,568485,657421,753200,859740,1017596,1254438,1363536,1548575,1819503,1947963,2264657,2551166,2990993,3583798,3877387,4324316,4727145,5165112,5485402,5815563,6177041,6439525,6717096,7012372,7274243,7861113,8011471,8484444,8527570,8643403,8983472,9160104,9369368,9780611,9809481,10244630,10760695,11158778,12001794,12155522,11991810,12230074,12307999,11957033,12332047,12722280,12984214,13351023,14029283,14329979,13568543,13342623,13968440,15592295
47000,Tennessee,5,94,  Monetary interest receipts ,Thousands of dollars,131521,139861,159433,164599,182080,196147,218408,242520,262583,286546,377436,429490,504705,562355,620792,764688,944773,1029169,1136886,1341677,1520441,1890106,2509549,3370104,3971614,3781733,4585605,4645814,4782993,4603108,5152357,5918603,6184896,5787836,5342237,5067576,5167049,5574205,5834019,5947490,7161489,7015063,7729306,7893350,6138989,5750408,4520774,5942779,7171627,8398513,8291588,7255463,6632389,6204857,6628325,5719929,5811468,6462412,6858638,7582229,8656195,9560185,9208855,9277728,11321701,13975161
47000,Tennessee,5,95, Rental income of persons 2/,Thousands of dollars,191425,197841,206089,218807,234032,248098,247802,252396,256300,263177,255350,286071,296754,314745,331290,331324,336268,332928,304505,239789,249927,251359,280852,335028,310074,312805,309443,347319,255728,244890,344720,348347,457021,607778,898684,1332254,1634429,1937128,2224014,2354473,2543415,2759735,2865577,3160280,3366696,3675130,3942120,3552463,2929567,2907200,4570952,5760838,7075128,8384675,8903267,9432772,9575768,9942178,10421032,10820018,11170628,12103940,12945432,13638955,15180883,17375907
47000,Tennessee,5,96,  Imputed rent ,Thousands of dollars,120401,132561,144046,155751,169115,177732,182049,188885,198510,208335,204816,238394,246968,261698,262013,250854,255861,238297,207845,132062,141190,125643,121724,125511,64192,53950,15003,-22349,-85170,-79479,14139,36374,100175,206483,406187,748356,1016510,1126172,1376509,1501890,1779977,2017295,2132413,2389749,2625724,2919101,3158590,2688744,2047312,2068809,3561175,4665127,5845723,6908957,7206924,7775529,7907659,8242273,8588324,9160889,9306114,10049025,10887094,11283624,12397355,14414579
47000,Tennessee,5,97,  Monetary rent ,Thousands of dollars,71024,65280,62043,63056,64917,70366,65753,63511,57790,54842,50534,47677,49786,53047,69277,80470,80407,94631,96660,107727,108737,125716,159128,209517,245882,258855,294440,369668,340898,324369,330581,311973,356846,401295,492497,583898,617919,810956,847505,852583,763438,742440,733164,770531,740972,756029,783530,863719,882255,838391,1009777,1095711,1229405,1475718,1696343,1657243,1668109,1699905,1832708,1659129,1864514,2054915,2058338,2355331,2783528,2961328
48000,Texas,6,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,2532118,2793093,2992941,3127187,3313551,3543959,3788133,4040194,4319453,4610043,4853375,5646113,6575432,7257881,8036743,9156227,10735264,12055273,12990614,14400687,16744572,19316733,23677115,29303162,35325282,39390896,44176310,49342711,50035431,48815681,52264981,56627596,58767181,59426182,60079550,61613742,65088998,70741787,74970474,80649637,87559058,89629044,98388828,101657961,99250688,106165963,109825685,124420850,137324175,151418483,183256061,163010469,166397905,189832677,211038230,208033458,227789501,234421415,226502446,254493932,276015189,293367872,290989905,322847302,363641069,400581469
48000,Texas,6,91, Personal dividend income ,Thousands of dollars,355917,407852,436550,455124,497363,545497,615603,689093,733503,775834,860914,910657,946747,1005650,1109285,1278316,1465961,1512997,1833345,2146703,2528407,2958888,3306259,3632117,4045960,4390407,4389370,4879608,5065239,4673704,6021988,7150556,7828578,8529402,9091284,9888038,11367914,12434183,14400130,16098782,17181293,16947908,19477591,19437248,21126187,23342550,29982164,31841706,40783939,48399726,56334020,42645686,39783778,53652601,63304439,58509800,66998032,72890382,70966375,84722602,91690019,102356779,106357648,129179136,139428271,146442642
48000,Texas,6,92, Personal interest income ,Thousands of dollars,1212038,1347898,1482019,1564369,1702232,1842005,2056535,2241823,2476108,2726081,2921156,3535276,4368534,4945015,5531901,6488642,7783097,9054654,9762107,11117436,12953932,15075461,18792371,23473354,28806384,32163729,36991842,41631210,43254371,42665751,44635266,47920899,48874507,48389498,47473158,46768325,47826384,51956495,53071520,55783801,59917660,60725293,65424995,66712623,61968841,63743593,58856523,70637282,76533761,83306679,95294088,89749799,87504336,89866048,97617478,91743809,97013006,104238739,101955854,110020979,118297269,123786497,116403219,116490960,128450580,149126323
